,Date,Open,High,Low,Close,Adj Close,Volume
229,"Mar 17, 2024",576.78,589.64,550.14,571.09,571.09,"3,512,190,982"
230,"Mar 16, 2024",632.80,641.48,571.29,576.78,576.78,"3,952,760,767"
231,"Mar 15, 2024",602.97,634.20,547.70,632.80,632.80,"5,849,156,503"
232,"Mar 14, 2024",630.56,630.96,569.21,602.99,602.99,"4,918,366,892"
233,"Mar 13, 2024",537.87,631.17,532.05,630.56,630.56,"5,717,769,152"
234,"Mar 12, 2024",522.72,547.02,521.91,537.87,537.87,"4,381,078,189"
235,"Mar 11, 2024",529.45,532.79,509.98,522.72,522.72,"3,950,105,375"
236,"Mar 10, 2024",489.54,537.42,486.84,529.37,529.37,"4,507,153,439"
237,"Mar 9, 2024",488.09,494.08,482.64,489.56,489.56,"2,314,944,823"
238,"Mar 8, 2024",475.28,489.58,464.83,488.09,488.09,"3,644,157,779"
239,"Mar 7, 2024",429.01,477.21,423.79,475.29,475.29,"3,328,990,543"
240,"Mar 6, 2024",394.66,433.43,386.23,429.01,429.01,"3,281,109,608"
241,"Mar 5, 2024",419.02,427.08,363.22,394.66,394.66,"3,319,029,162"
242,"Mar 4, 2024",414.41,423.80,411.48,419.04,419.04,"2,111,212,949"
243,"Mar 3, 2024",410.98,416.63,405.09,414.38,414.38,"1,810,575,392"
244,"Mar 2, 2024",407.80,414.85,406.54,410.99,410.99,"1,520,439,801"
245,"Mar 1, 2024",399.67,408.55,399.48,407.81,407.81,"1,527,194,519"
246,"Feb 29, 2024",415.58,419.78,392.38,399.78,399.78,"2,058,367,303"
247,"Feb 28, 2024",394.95,427.05,394.66,415.77,415.77,"2,323,818,531"
248,"Feb 27, 2024",401.64,403.74,390.92,395.00,395.00,"1,750,697,179"
249,"Feb 26, 2024",388.54,404.44,382.26,401.64,401.64,"2,011,146,388"
250,"Feb 25, 2024",381.74,390.45,378.13,388.55,388.55,"1,324,081,579"
251,"Feb 24, 2024",375.32,383.07,372.00,381.74,381.74,"1,088,410,661"
